date,cash_rate,scrape_date
2025-03-01,4.084999999999994,2025-03-27
2025-04-01,4.069999999999993,2025-03-27
2025-05-01,4.009999999999991,2025-03-27
2025-06-01,3.914999999999992,2025-03-27
2025-07-01,3.8599999999999994,2025-03-27
2025-08-01,3.739999999999995,2025-03-27
2025-09-01,3.6700000000000017,2025-03-27
2025-10-01,3.605000000000004,2025-03-27
2025-11-01,3.509999999999991,2025-03-27
2025-12-01,3.480000000000004,2025-03-27
2026-01-01,3.480000000000004,2025-03-27
2026-02-01,3.4549999999999983,2025-03-27
2026-03-01,3.4399999999999977,2025-03-27
2026-04-01,3.424999999999997,2025-03-27
2026-05-01,3.4099999999999966,2025-03-27
2026-06-01,3.4099999999999966,2025-03-27
2026-07-01,3.4099999999999966,2025-03-27
2026-08-01,3.414999999999992,2025-03-27
