date,cash_rate,scrape_date
2025-08-01,3.6850000000000023,2025-08-06
2025-09-01,3.5849999999999937,2025-08-06
2025-10-01,3.5,2025-08-06
2025-11-01,3.3299999999999983,2025-08-06
2025-12-01,3.25,2025-08-06
2026-01-01,3.2249999999999943,2025-08-06
2026-02-01,3.105000000000004,2025-08-06
2026-03-01,3.0999999999999943,2025-08-06
2026-04-01,3.0849999999999937,2025-08-06
2026-05-01,3.0549999999999926,2025-08-06
2026-06-01,3.0450000000000017,2025-08-06
2026-07-01,3.039999999999992,2025-08-06
2026-08-01,3.039999999999992,2025-08-06
2026-09-01,3.039999999999992,2025-08-06
2026-10-01,3.039999999999992,2025-08-06
2026-11-01,3.039999999999992,2025-08-06
2026-12-01,3.049999999999997,2025-08-06
2027-01-01,3.049999999999997,2025-08-06
