dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-05,2026-01-05,96.405,96.4,0,0,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,24,24,919010878,IBF2026,2026-01-01,2026-01-05,2026-01-06T04:10:29Z,3.5999999999999943,3.594999999999999
2026-02-25,2026-01-06,2026-01-05,96.325,96.32000000000001,0.005000000000009663,0.005191029900342259,-0.005,-0.005,96.325,97.065,96.315,96.325,96.33,662,662,928464846,IBG2026,2026-02-01,2026-01-05,2026-01-06T04:10:29Z,3.674999999999997,3.6700000000000017
2026-03-29,2026-01-06,2026-01-05,96.31,96.295,-0.0049999999999954525,-0.005191568892114477,-0.005,-0.005,96.305,97.105,96.3,96.305,96.31,101,101,935346173,IBH2026,2026-03-01,2026-01-05,2026-01-06T04:10:29Z,3.694999999999993,3.6899999999999977
2026-04-28,2026-01-05,2026-01-05,96.305,96.28,0.024999999999991473,0.02596323605773338,0.025,0.026000000000000002,96.315,96.925,96.28,96.315,96.305,301,301,941648808,IBJ2026,2026-04-01,2026-01-05,2026-01-06T04:10:29Z,3.6850000000000023,3.694999999999993
2026-05-27,2026-01-02,2026-01-05,96.215,96.19,-0.01999999999999602,-0.020790020790016652,-0.025,-0.026000000000000002,96.18,97.015,96.18,96.18,96.21000000000001,0,0,949242588,IBK2026,2026-05-01,2026-01-05,2026-01-06T04:10:29Z,3.789999999999992,3.789999999999992
2026-06-28,2025-12-19,2026-01-05,96.19,96.165,-0.0049999999999954525,-0.005198315745693666,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.185,0,0,955528239,IBM2026,2026-06-01,2026-01-05,2026-01-06T04:10:29Z,3.8149999999999977,3.8149999999999977
2026-07-29,2025-12-09,2026-01-05,96.175,96.145,-0.09499999999999886,-0.09878340438806162,-0.04,-0.042,96.075,96.075,96.075,96.075,96.17,0,0,962344067,IBN2026,2026-07-01,2026-01-05,2026-01-06T04:10:29Z,3.8299999999999983,3.8299999999999983
2026-08-29,2025-12-09,2026-01-05,96.11500000000001,96.09,-0.04999999999999716,-0.05202101649065927,-0.105,-0.109,96.065,96.15,96.065,96.065,96.105,0,0,969160575,IBQ2026,2026-08-01,2026-01-05,2026-01-06T04:10:29Z,3.894999999999996,3.894999999999996
2026-09-28,2025-12-16,2026-01-05,96.08,96.05,0.020000000000010232,0.020814903470895804,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.07000000000001,0,0,976225343,IBU2026,2026-09-01,2026-01-05,2026-01-06T04:10:29Z,3.9299999999999926,3.9299999999999926
2026-10-28,2025-12-16,2026-01-05,96.06,96.03,0.010000000000005116,0.010409076714900715,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.055,0,0,983956682,IBV2026,2026-10-01,2026-01-05,2026-01-06T04:10:29Z,3.944999999999993,3.944999999999993
2026-11-28,2025-12-09,2026-01-05,96.03,96,-0.009999999999990905,-0.010412870307690848,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.02,0,0,990482019,IBX2026,2026-11-01,2026-01-05,2026-01-06T04:10:29Z,3.980000000000004,3.980000000000004
2026-12-29,2025-11-04,2026-01-05,96.015,95.985,0.5400000000000063,0.5623828369089838,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96,0,0,996839036,IBZ2026,2026-12-01,2026-01-05,2026-01-06T04:10:29Z,4,4
2027-01-27,NA,2026-01-05,96.01,95.98,NA,0,NA,NA,NA,NA,NA,NA,95.995,0,0,1004041830,IBF2027,2027-01-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.0049999999999955
2027-02-24,NA,2026-01-05,95.995,95.965,NA,0,NA,NA,NA,NA,NA,NA,95.98,0,0,1010033436,IBG2027,2027-02-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.019999999999996
2027-03-29,NA,2026-01-05,95.99000000000001,95.96000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.97500000000001,0,0,1016946091,IBH2027,2027-03-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.0249999999999915
2027-04-28,NA,2026-01-05,95.98,95.95,NA,0,NA,NA,NA,NA,NA,NA,95.97500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.0249999999999915
2027-05-29,NA,2026-01-05,95.97,95.94,NA,0,NA,NA,NA,NA,NA,NA,95.965,0,0,1033478754,IBK2027,2027-05-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.034999999999997
2027-06-28,NA,2026-01-05,95.965,95.935,NA,0,NA,NA,NA,NA,NA,NA,95.96000000000001,0,0,1041047069,IBM2027,2027-06-01,2026-01-05,2026-01-06T04:10:29Z,NA,4.039999999999992
