date,cash_rate,scrape_date
2024-07-01,4.334999999999994,2024-07-19
2024-08-01,4.390000000000001,2024-07-19
2024-09-01,4.405000000000001,2024-07-19
2024-10-01,4.409999999999997,2024-07-19
2024-11-01,4.424999999999997,2024-07-19
2024-12-01,4.390000000000001,2024-07-19
2025-01-01,4.384999999999991,2024-07-19
2025-02-01,4.349999999999994,2024-07-19
2025-03-01,4.299999999999997,2024-07-19
2025-04-01,4.224999999999994,2024-07-19
2025-05-01,4.189999999999998,2024-07-19
2025-06-01,4.134999999999991,2024-07-19
2025-07-01,4.075000000000003,2024-07-19
2025-08-01,4.009999999999991,2024-07-19
2025-09-01,3.9849999999999994,2024-07-19
2025-10-01,3.944999999999993,2024-07-19
2025-11-01,3.8999999999999915,2024-07-19
2025-12-01,3.864999999999995,2024-07-19
