date,cash_rate,scrape_date
2025-03-01,4.084999999999994,2025-03-25
2025-04-01,4.069999999999993,2025-03-25
2025-05-01,4.015000000000001,2025-03-25
2025-06-01,3.905000000000001,2025-03-25
2025-07-01,3.8400000000000034,2025-03-25
2025-08-01,3.7049999999999983,2025-03-25
2025-09-01,3.634999999999991,2025-03-25
2025-10-01,3.5450000000000017,2025-03-25
2025-11-01,3.4549999999999983,2025-03-25
2025-12-01,3.4299999999999926,2025-03-25
2026-01-01,3.424999999999997,2025-03-25
2026-02-01,3.3999999999999915,2025-03-25
2026-03-01,3.384999999999991,2025-03-25
2026-04-01,3.364999999999995,2025-03-25
2026-05-01,3.355000000000004,2025-03-25
2026-06-01,3.355000000000004,2025-03-25
2026-07-01,3.355000000000004,2025-03-25
2026-08-01,3.3599999999999994,2025-03-25
