date,cash_rate,scrape_date
2023-12-01,4.310000000000002,2023-12-11
2024-01-01,4.304999999999993,2023-12-11
2024-02-01,4.340000000000003,2023-12-11
2024-03-01,4.329999999999998,2023-12-11
2024-04-01,4.325000000000003,2023-12-11
2024-05-01,4.284999999999997,2023-12-11
2024-06-01,4.265000000000001,2023-12-11
2024-07-01,4.234999999999999,2023-12-11
2024-08-01,4.189999999999998,2023-12-11
2024-09-01,4.170000000000002,2023-12-11
2024-10-01,4.1299999999999955,2023-12-11
2024-11-01,4.084999999999994,2023-12-11
2024-12-01,4.034999999999997,2023-12-11
2025-01-01,4.019999999999996,2023-12-11
2025-02-01,3.9749999999999943,2023-12-11
2025-03-01,3.950000000000003,2023-12-11
2025-04-01,3.9200000000000017,2023-12-11
2025-05-01,3.8900000000000006,2023-12-11
