date,cash_rate,scrape_date
2025-06-01,3.8349999999999937,2025-06-12
2025-07-01,3.6799999999999926,2025-06-12
2025-08-01,3.509999999999991,2025-06-12
2025-09-01,3.4350000000000023,2025-06-12
2025-10-01,3.3349999999999937,2025-06-12
2025-11-01,3.1799999999999926,2025-06-12
2025-12-01,3.0999999999999943,2025-06-12
2026-01-01,3.075000000000003,2025-06-12
2026-02-01,3,2025-06-12
2026-03-01,2.9749999999999943,2025-06-12
2026-04-01,2.9549999999999983,2025-06-12
2026-05-01,2.944999999999993,2025-06-12
2026-06-01,2.944999999999993,2025-06-12
2026-07-01,2.944999999999993,2025-06-12
2026-08-01,2.950000000000003,2025-06-12
2026-09-01,2.9549999999999983,2025-06-12
2026-10-01,2.969999999999999,2025-06-12
2026-11-01,2.9849999999999994,2025-06-12
