date,cash_rate,scrape_date
2025-10-01,3.594999999999999,2025-10-02
2025-11-01,3.5049999999999955,2025-10-02
2025-12-01,3.4549999999999983,2025-10-02
2026-01-01,3.450000000000003,2025-10-02
2026-02-01,3.3700000000000045,2025-10-02
2026-03-01,3.355000000000004,2025-10-02
2026-04-01,3.3299999999999983,2025-10-02
2026-05-01,3.280000000000001,2025-10-02
2026-06-01,3.2749999999999915,2025-10-02
2026-07-01,3.2650000000000006,2025-10-02
2026-08-01,3.2650000000000006,2025-10-02
2026-09-01,3.2650000000000006,2025-10-02
2026-10-01,3.2650000000000006,2025-10-02
2026-11-01,3.269999999999996,2025-10-02
2026-12-01,3.280000000000001,2025-10-02
2027-01-01,3.2849999999999966,2025-10-02
2027-02-01,3.299999999999997,2025-10-02
2027-03-01,3.3100000000000023,2025-10-02
