dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-21,2026-01-21,96.405,96.4,0,0,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,2,2,919010878,IBF2026,2026-01-01,2026-01-21,2026-01-21T15:23:22Z,3.5999999999999943,3.594999999999999
2026-02-25,2026-01-21,2026-01-21,96.345,96.34,0,0,-0.005,-0.005,96.34,97.065,96.305,96.34,96.345,300,300,928464846,IBG2026,2026-02-01,2026-01-21,2026-01-21T15:23:22Z,3.6599999999999966,3.655000000000001
2026-03-29,2026-01-21,2026-01-21,96.33,96.32000000000001,-0.0049999999999954525,-0.005190760446400678,-0.005,-0.005,96.32000000000001,97.105,96.29,96.32000000000001,96.32000000000001,26,26,935346173,IBH2026,2026-03-01,2026-01-21,2026-01-21T15:23:22Z,3.6799999999999926,3.6799999999999926
2026-04-28,2026-01-21,2026-01-21,96.32000000000001,96.295,-0.0049999999999954525,-0.005191568892114477,-0.005,-0.005,96.305,96.925,96.29,96.305,96.31,2,2,941648808,IBJ2026,2026-04-01,2026-01-21,2026-01-21T15:23:22Z,3.694999999999993,3.6899999999999977
2026-05-27,2026-01-20,2026-01-21,96.245,NA,-0.04000000000000625,-0.04156707887353866,-0.03,-0.031,96.19,97.015,96.19,96.19,96.215,0,0,949242588,IBK2026,2026-05-01,2026-01-21,2026-01-21T15:23:22Z,3.7849999999999966,3.7849999999999966
2026-06-28,2025-12-19,2026-01-21,NA,NA,-0.029999999999986926,-0.031181789834722928,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.19,0,0,955528239,IBM2026,2026-06-01,2026-01-21,2026-01-21T15:23:22Z,3.8100000000000023,3.8100000000000023
2026-07-29,2025-12-09,2026-01-21,NA,NA,-0.125,-0.12993762993762994,-0.04,-0.042,96.075,96.075,96.075,96.075,96.18,0,0,962344067,IBN2026,2026-07-01,2026-01-21,2026-01-21T15:23:22Z,3.819999999999993,3.819999999999993
2026-08-29,2025-12-09,2026-01-21,NA,NA,-0.08500000000000796,-0.08840353614145392,-0.105,-0.109,96.065,96.15,96.065,96.065,96.13,0,0,969160575,IBQ2026,2026-08-01,2026-01-21,2026-01-21T15:23:22Z,3.8700000000000045,3.8700000000000045
2026-09-28,2026-01-12,2026-01-21,NA,NA,0,0,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,96.10000000000001,0,0,976225343,IBU2026,2026-09-01,2026-01-21,2026-01-21T15:23:22Z,3.8999999999999915,3.8999999999999915
2026-10-28,2025-12-16,2026-01-21,NA,NA,-0.025000000000005684,-0.026013214713080154,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.07000000000001,0,0,983956682,IBV2026,2026-10-01,2026-01-21,2026-01-21T15:23:22Z,3.9299999999999926,3.9299999999999926
2026-11-28,2025-12-09,2026-01-21,NA,NA,-0.04999999999999716,-0.0520426749934917,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.03,0,0,990482019,IBX2026,2026-11-01,2026-01-21,2026-01-21T15:23:22Z,3.969999999999999,3.969999999999999
2026-12-29,2025-11-04,2026-01-21,NA,NA,0.5,0.5205080158234436,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.015,0,0,996839036,IBZ2026,2026-12-01,2026-01-21,2026-01-21T15:23:22Z,3.9849999999999994,3.9849999999999994
2027-01-27,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.01,0,0,1004041830,IBF2027,2027-01-01,2026-01-21,2026-01-21T15:23:22Z,NA,3.989999999999995
2027-02-24,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.995,0,0,1010033436,IBG2027,2027-02-01,2026-01-21,2026-01-21T15:23:22Z,NA,4.0049999999999955
2027-03-29,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.985,0,0,1016946091,IBH2027,2027-03-01,2026-01-21,2026-01-21T15:23:22Z,NA,4.015000000000001
2027-04-28,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.97500000000001,0,0,1026315950,IBJ2027,2027-04-01,2026-01-21,2026-01-21T15:23:22Z,NA,4.0249999999999915
2027-05-29,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.965,0,0,1033478754,IBK2027,2027-05-01,2026-01-21,2026-01-21T15:23:22Z,NA,4.034999999999997
2027-06-28,NA,2026-01-21,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,95.955,0,0,1041047069,IBM2027,2027-06-01,2026-01-21,2026-01-21T15:23:22Z,NA,4.045000000000002
