date,cash_rate,scrape_date
2024-06-01,4.314999999999998,2024-06-12
2024-07-01,4.310000000000002,2024-06-12
2024-08-01,4.325000000000003,2024-06-12
2024-09-01,4.334999999999994,2024-06-12
2024-10-01,4.325000000000003,2024-06-12
2024-11-01,4.304999999999993,2024-06-12
2024-12-01,4.280000000000001,2024-06-12
2025-01-01,4.269999999999996,2024-06-12
2025-02-01,4.2549999999999955,2024-06-12
2025-03-01,4.209999999999994,2024-06-12
2025-04-01,4.164999999999992,2024-06-12
2025-05-01,4.144999999999996,2024-06-12
2025-06-01,4.109999999999999,2024-06-12
2025-07-01,4.075000000000003,2024-06-12
2025-08-01,4.034999999999997,2024-06-12
2025-09-01,4.015000000000001,2024-06-12
2025-10-01,3.9749999999999943,2024-06-12
2025-11-01,3.944999999999993,2024-06-12
