date,cash_rate,scrape_date
2024-06-01,4.319999999999993,2024-06-24
2024-07-01,4.319999999999993,2024-06-24
2024-08-01,4.355000000000004,2024-06-24
2024-09-01,4.364999999999995,2024-06-24
2024-10-01,4.359999999999999,2024-06-24
2024-11-01,4.329999999999998,2024-06-24
2024-12-01,4.299999999999997,2024-06-24
2025-01-01,4.289999999999992,2024-06-24
2025-02-01,4.265000000000001,2024-06-24
2025-03-01,4.215000000000003,2024-06-24
2025-04-01,4.155000000000001,2024-06-24
2025-05-01,4.1299999999999955,2024-06-24
2025-06-01,4.090000000000003,2024-06-24
2025-07-01,4.054999999999993,2024-06-24
2025-08-01,4.009999999999991,2024-06-24
2025-09-01,3.989999999999995,2024-06-24
2025-10-01,3.944999999999993,2024-06-24
2025-11-01,3.9099999999999966,2024-06-24
