date,cash_rate,scrape_date
2025-11-01,3.594999999999999,2025-11-12
2025-12-01,3.575000000000003,2025-11-12
2026-01-01,3.569999999999993,2025-11-12
2026-02-01,3.5349999999999966,2025-11-12
2026-03-01,3.5150000000000006,2025-11-12
2026-04-01,3.4950000000000045,2025-11-12
2026-05-01,3.450000000000003,2025-11-12
2026-06-01,3.444999999999993,2025-11-12
2026-07-01,3.4350000000000023,2025-11-12
2026-08-01,3.4299999999999926,2025-11-12
2026-09-01,3.4299999999999926,2025-11-12
2026-10-01,3.4350000000000023,2025-11-12
2026-11-01,3.444999999999993,2025-11-12
2026-12-01,3.4549999999999983,2025-11-12
2027-01-01,3.4599999999999937,2025-11-12
2027-02-01,3.4749999999999943,2025-11-12
2027-03-01,3.4849999999999994,2025-11-12
2027-04-01,3.4950000000000045,2025-11-12
