dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate
2025-12-29,2025-12-04,2025-12-04,96.405,96.4,-0.009999999999990905,-0.01037236801160762,-0.005,-0.005,96.4,97.19,96.4,96.4,96.405,6125,6375,895208763,IBZ2025,2025-12-01,2025-12-04,2025-12-04T14:52:37Z,3.5999999999999943
2026-01-28,2025-12-04,2025-12-04,96.405,96.4,-0.010000000000005116,-0.010372905969612692,-0.01,-0.01,96.395,97.105,96.395,96.395,96.4,1907,2157,919010878,IBF2026,2026-01-01,2025-12-04,2025-12-04T14:52:37Z,3.605000000000004
2026-02-25,2025-12-04,2025-12-04,96.37,96.355,-0.060000000000002274,-0.06222130042518124,0.02,0.021,96.37,97.065,96.345,96.37,96.35000000000001,410,410,928464846,IBG2026,2026-02-01,2025-12-04,2025-12-04T14:52:37Z,3.6299999999999955
2026-03-29,2025-12-04,2025-12-04,96.375,96.25,-0.07499999999998863,-0.0777806585428972,-0.005,-0.005,96.35000000000001,97.105,96.34,96.35000000000001,96.355,15,15,935346173,IBH2026,2026-03-01,2025-12-04,2025-12-04T14:52:37Z,3.6499999999999915
2026-04-28,2025-12-03,2025-12-04,96.385,96.295,-0.030000000000001137,-0.031109037175300603,0,0,96.405,96.925,96.4,96.405,96.35000000000001,0,0,941648808,IBJ2026,2026-04-01,2025-12-04,2025-12-04T14:52:37Z,3.6499999999999915
2026-05-27,2025-12-03,2025-12-04,96.33500000000001,NA,-0.04000000000000625,-0.04147871623373905,0.015,0.016,96.395,97.015,96.395,96.395,96.32000000000001,0,0,949242588,IBK2026,2026-05-01,2025-12-04,2025-12-04T14:52:37Z,3.6799999999999926
2026-06-28,2025-12-02,2025-12-04,NA,NA,-0.07000000000000739,-0.07259151716271636,0,0,96.36,96.97500000000001,96.36,96.36,96.29,0,0,955528239,IBM2026,2026-06-01,2025-12-04,2025-12-04T14:52:37Z,3.7099999999999937
2026-07-29,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.275,0,0,962344067,IBN2026,2026-07-01,2025-12-04,2025-12-04T14:52:37Z,NA
2026-08-29,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.24000000000001,0,0,969160575,IBQ2026,2026-08-01,2025-12-04,2025-12-04T14:52:37Z,NA
2026-09-28,2025-11-26,2025-12-04,NA,NA,-0.010000000000005116,-0.010373443983407796,-0.12,-0.124,96.39,96.86500000000001,96.39,96.39,96.22,0,0,976225343,IBU2026,2026-09-01,2025-12-04,2025-12-04T14:52:37Z,3.780000000000001
2026-10-28,2025-12-04,2025-12-04,NA,NA,-0.24500000000000455,-0.2541889298127349,-0.1,-0.10400000000000001,96.14,96.86500000000001,96.14,96.14,96.19,100,100,983956682,IBV2026,2026-10-01,2025-12-04,2025-12-04T14:52:37Z,3.8599999999999994
2026-11-28,2025-12-04,2025-12-04,NA,NA,-0.2499999999999858,-0.25943029108077187,-0.095,-0.099,96.11500000000001,96.86500000000001,96.11500000000001,96.11500000000001,96.16,200,200,990482019,IBX2026,2026-11-01,2025-12-04,2025-12-04T14:52:37Z,3.884999999999991
2026-12-29,2025-11-04,2025-12-04,NA,NA,0.21000000000000796,0.2179553710430804,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.135,0,0,996839036,IBZ2026,2026-12-01,2025-12-04,2025-12-04T14:52:37Z,3.864999999999995
2027-01-27,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.125,0,0,1004041830,IBF2027,2027-01-01,2025-12-04,2025-12-04T14:52:37Z,NA
2027-02-24,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.105,0,0,1010033436,IBG2027,2027-02-01,2025-12-04,2025-12-04T14:52:37Z,NA
2027-03-29,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.09,0,0,1016946091,IBH2027,2027-03-01,2025-12-04,2025-12-04T14:52:37Z,NA
2027-04-28,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.075,0,0,1026315950,IBJ2027,2027-04-01,2025-12-04,2025-12-04T14:52:37Z,NA
2027-05-29,NA,2025-12-04,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.055,0,0,1033478754,IBK2027,2027-05-01,2025-12-04,2025-12-04T14:52:37Z,NA
