date,cash_rate,scrape_date
2025-11-01,3.594999999999999,2025-11-14
2025-12-01,3.5900000000000034,2025-11-14
2026-01-01,3.5849999999999937,2025-11-14
2026-02-01,3.549999999999997,2025-11-14
2026-03-01,3.5349999999999966,2025-11-14
2026-04-01,3.5249999999999915,2025-11-14
2026-05-01,3.4849999999999994,2025-11-14
2026-06-01,3.480000000000004,2025-11-14
2026-07-01,3.4849999999999994,2025-11-14
2026-08-01,3.489999999999995,2025-11-14
2026-09-01,3.4950000000000045,2025-11-14
2026-10-01,3.5049999999999955,2025-11-14
2026-11-01,3.5150000000000006,2025-11-14
2026-12-01,3.5349999999999966,2025-11-14
2027-01-01,3.539999999999992,2025-11-14
2027-02-01,3.5600000000000023,2025-11-14
2027-03-01,3.569999999999993,2025-11-14
2027-04-01,3.5799999999999983,2025-11-14
