dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-27,2026-01-28,96.4,96.395,0,0,0,0,96.4,97.105,96.4,96.4,96.4,0,0,919010878,IBF2026,2026-01-01,2026-01-28,2026-01-28T17:04:34Z,3.5999999999999943,3.5999999999999943
2026-02-25,2026-01-28,2026-01-28,96.25,96.24000000000001,-0.09499999999999886,-0.0986090927963451,0.005,0.005,96.245,97.065,96.22500000000001,96.245,96.24000000000001,3410,3410,928464846,IBG2026,2026-02-01,2026-01-28,2026-01-28T17:04:34Z,3.7549999999999955,3.759999999999991
2026-03-29,2026-01-28,2026-01-28,96.215,96.21000000000001,-0.11999999999999034,-0.1245847176079634,-0.01,-0.01,96.2,97.105,96.2,96.2,96.21000000000001,10,10,935346173,IBH2026,2026-03-01,2026-01-28,2026-01-28T17:04:34Z,3.799999999999997,3.789999999999992
2026-04-28,2026-01-28,2026-01-28,96.205,96.05,-0.12000000000000455,-0.12460412231971812,-0.025,-0.026000000000000002,96.185,96.925,96.185,96.185,96.19500000000001,50,50,941648808,IBJ2026,2026-04-01,2026-01-28,2026-01-28T17:04:34Z,3.8149999999999977,3.8049999999999926
2026-05-27,2026-01-27,2026-01-28,96.08,96.06,-0.125,-0.12991737255105754,-0.015,-0.016,96.09,97.015,96.08,96.09,96.07000000000001,0,0,949242588,IBK2026,2026-05-01,2026-01-28,2026-01-28T17:04:34Z,3.9299999999999926,3.9299999999999926
2026-06-28,2025-12-19,2026-01-28,96.045,96.02,-0.009999999999990905,-0.010396091069748316,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.035,0,0,955528239,IBM2026,2026-06-01,2026-01-28,2026-01-28T17:04:34Z,3.9650000000000034,3.9650000000000034
2026-07-29,2025-12-09,2026-01-28,96.035,96.005,-0.10500000000000398,-0.10917030567686002,-0.04,-0.042,96.075,96.075,96.075,96.075,96.02,0,0,962344067,IBN2026,2026-07-01,2026-01-28,2026-01-28T17:04:34Z,3.980000000000004,3.980000000000004
2026-08-29,2025-12-09,2026-01-28,95.97500000000001,95.94500000000001,-0.06499999999999773,-0.06761676895869939,-0.105,-0.109,96.065,96.15,96.065,96.065,95.96000000000001,0,0,969160575,IBQ2026,2026-08-01,2026-01-28,2026-01-28T17:04:34Z,4.039999999999992,4.039999999999992
2026-09-28,2026-01-12,2026-01-28,95.935,95.905,0.025000000000005684,0.026014568158174493,0.02,0.021,96.125,96.86500000000001,96.11500000000001,96.125,95.92,0,0,976225343,IBU2026,2026-09-01,2026-01-28,2026-01-28T17:04:34Z,4.079999999999998,4.079999999999998
2026-10-28,2025-12-16,2026-01-28,95.915,95.885,0.010000000000005116,0.010409076714900715,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,95.9,0,0,983956682,IBV2026,2026-10-01,2026-01-28,2026-01-28T17:04:34Z,4.099999999999994,4.099999999999994
2026-11-28,2025-12-09,2026-01-28,95.88,95.85000000000001,-0.0049999999999954525,-0.005206706237629337,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,95.86500000000001,0,0,990482019,IBX2026,2026-11-01,2026-01-28,2026-01-28T17:04:34Z,4.134999999999991,4.134999999999991
2026-12-29,2026-01-28,2026-01-28,95.93,95.84,-0.1599999999999966,-0.16664062906837118,0.025,0.026000000000000002,95.855,96.86500000000001,95.855,95.855,95.855,200,200,996839036,IBZ2026,2026-12-01,2026-01-28,2026-01-28T17:04:34Z,4.144999999999996,4.144999999999996
2027-01-27,NA,2026-01-28,95.86500000000001,95.83500000000001,NA,0,NA,NA,NA,NA,NA,NA,95.85000000000001,0,0,1004041830,IBF2027,2027-01-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.1499999999999915
2027-02-24,NA,2026-01-28,95.86,95.83,NA,0,NA,NA,NA,NA,NA,NA,95.845,0,0,1010033436,IBG2027,2027-02-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.155000000000001
2027-03-29,NA,2026-01-28,95.855,95.825,NA,0,NA,NA,NA,NA,NA,NA,95.84,0,0,1016946091,IBH2027,2027-03-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.159999999999997
2027-04-28,NA,2026-01-28,95.855,95.825,NA,0,NA,NA,NA,NA,NA,NA,95.84,0,0,1026315950,IBJ2027,2027-04-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.159999999999997
2027-05-29,NA,2026-01-28,95.85000000000001,95.82000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.83500000000001,0,0,1033478754,IBK2027,2027-05-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.164999999999992
2027-06-28,NA,2026-01-28,95.85000000000001,95.82000000000001,NA,0,NA,NA,NA,NA,NA,NA,95.83500000000001,0,0,1041047069,IBM2027,2027-06-01,2026-01-28,2026-01-28T17:04:34Z,NA,4.164999999999992
