date,cash_rate,scrape_date
2025-06-01,3.8349999999999937,2025-06-09
2025-07-01,3.6850000000000023,2025-06-09
2025-08-01,3.5049999999999955,2025-06-09
2025-09-01,3.4200000000000017,2025-06-09
2025-10-01,3.3149999999999977,2025-06-09
2025-11-01,3.164999999999992,2025-06-09
2025-12-01,3.1099999999999994,2025-06-09
2026-01-01,3.0900000000000034,2025-06-09
2026-02-01,3.030000000000001,2025-06-09
2026-03-01,3.009999999999991,2025-06-09
2026-04-01,2.989999999999995,2025-06-09
2026-05-01,2.9849999999999994,2025-06-09
2026-06-01,2.989999999999995,2025-06-09
2026-07-01,2.9950000000000045,2025-06-09
2026-08-01,3,2025-06-09
2026-09-01,3.0049999999999955,2025-06-09
2026-10-01,3.0150000000000006,2025-06-09
2026-11-01,3.0349999999999966,2025-06-09
