dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2026-01-28,2026-01-08,2026-01-09,96.405,96.4,-0.0049999999999954525,-0.005186452984798975,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,0,0,919010878,IBF2026,2026-01-01,2026-01-09,2026-01-11T20:57:27Z,3.594999999999999,3.594999999999999
2026-02-25,2026-01-09,2026-01-09,96.34,96.33500000000001,0.025000000000005684,0.02595649691118277,-0.005,-0.005,96.34,97.065,96.305,96.34,96.345,460,460,928464846,IBG2026,2026-02-01,2026-01-09,2026-01-11T20:57:27Z,3.6599999999999966,3.655000000000001
2026-03-29,2026-01-09,2026-01-09,96.32000000000001,96.31,0.030000000000001137,0.031152647975079065,0.005,0.005,96.33,97.105,96.29,96.33,96.325,174,174,935346173,IBH2026,2026-03-01,2026-01-09,2026-01-11T20:57:27Z,3.6700000000000017,3.674999999999997
2026-04-28,2026-01-09,2026-01-09,96.31,NA,0.015000000000000568,0.015576323987539532,0,0,96.315,96.925,96.265,96.315,96.305,50,50,941648808,IBJ2026,2026-04-01,2026-01-09,2026-01-11T20:57:27Z,3.6850000000000023,3.694999999999993
2026-05-27,2026-01-02,2026-01-09,96.255,NA,0,0,-0.025,-0.026000000000000002,96.18,97.015,96.18,96.18,96.22,0,0,949242588,IBK2026,2026-05-01,2026-01-09,2026-01-11T20:57:27Z,3.780000000000001,3.780000000000001
2026-06-28,2025-12-19,2026-01-09,NA,NA,0.025000000000005684,0.025999688003749865,-0.02,-0.021,96.18,96.97500000000001,96.18,96.18,96.19500000000001,0,0,955528239,IBM2026,2026-06-01,2026-01-09,2026-01-11T20:57:27Z,3.8049999999999926,3.8049999999999926
2026-07-29,2025-12-09,2026-01-09,NA,NA,-0.060000000000002274,-0.062412232797630696,-0.04,-0.042,96.075,96.075,96.075,96.075,96.185,0,0,962344067,IBN2026,2026-07-01,2026-01-09,2026-01-11T20:57:27Z,3.8149999999999977,3.8149999999999977
2026-08-29,2025-12-09,2026-01-09,NA,NA,-0.0049999999999954525,-0.005204538357442961,-0.105,-0.109,96.065,96.15,96.065,96.065,96.135,0,0,969160575,IBQ2026,2026-08-01,2026-01-09,2026-01-11T20:57:27Z,3.864999999999995,3.864999999999995
2026-09-28,2025-12-16,2026-01-09,NA,NA,0.07000000000000739,0.07289009215390992,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.11500000000001,0,0,976225343,IBU2026,2026-09-01,2026-01-09,2026-01-11T20:57:27Z,3.884999999999991,3.884999999999991
2026-10-28,2025-12-16,2026-01-09,96.15,NA,0.07500000000000284,0.07812093120150289,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.105,0,0,983956682,IBV2026,2026-10-01,2026-01-09,2026-01-11T20:57:27Z,3.894999999999996,3.894999999999996
2026-11-28,2025-12-09,2026-01-09,NA,NA,0.05500000000000682,0.05730957590914538,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.08,0,0,990482019,IBX2026,2026-11-01,2026-01-09,2026-01-11T20:57:27Z,3.9200000000000017,3.9200000000000017
2026-12-29,2025-11-04,2026-01-09,NA,NA,0.6099999999999994,0.6357477853048457,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.07000000000001,0,0,996839036,IBZ2026,2026-12-01,2026-01-09,2026-01-11T20:57:27Z,3.9299999999999926,3.9299999999999926
2027-01-27,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.065,0,0,1004041830,IBF2027,2027-01-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.9350000000000023
2027-02-24,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.055,0,0,1010033436,IBG2027,2027-02-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.944999999999993
2027-03-29,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.05,0,0,1016946091,IBH2027,2027-03-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.950000000000003
2027-04-28,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.045,0,0,1026315950,IBJ2027,2027-04-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.9549999999999983
2027-05-29,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.035,0,0,1033478754,IBK2027,2027-05-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.9650000000000034
2027-06-28,NA,2026-01-09,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,96.03,0,0,1041047069,IBM2027,2027-06-01,2026-01-09,2026-01-11T20:57:27Z,NA,3.969999999999999
