date,cash_rate,scrape_date
2024-08-01,4.329999999999998,2024-08-13
2024-09-01,4.319999999999993,2024-08-13
2024-10-01,4.284999999999997,2024-08-13
2024-11-01,4.200000000000003,2024-08-13
2024-12-01,4.1200000000000045,2024-08-13
2025-01-01,4.084999999999994,2024-08-13
2025-02-01,4.030000000000001,2024-08-13
2025-03-01,3.9399999999999977,2024-08-13
2025-04-01,3.7950000000000017,2024-08-13
2025-05-01,3.7349999999999994,2024-08-13
2025-06-01,3.6400000000000006,2024-08-13
2025-07-01,3.6299999999999955,2024-08-13
2025-08-01,3.5849999999999937,2024-08-13
2025-09-01,3.5549999999999926,2024-08-13
2025-10-01,3.5,2024-08-13
2025-11-01,3.4599999999999937,2024-08-13
2025-12-01,3.4200000000000017,2024-08-13
2026-01-01,3.4099999999999966,2024-08-13
