date,cash_rate,scrape_date
2025-02-01,4.25,2025-02-26
2025-03-01,4.084999999999994,2025-02-26
2025-04-01,4.049999999999997,2025-02-26
2025-05-01,3.9950000000000045,2025-02-26
2025-06-01,3.894999999999996,2025-02-26
2025-07-01,3.8299999999999983,2025-02-26
2025-08-01,3.719999999999999,2025-02-26
2025-09-01,3.664999999999992,2025-02-26
2025-10-01,3.6299999999999955,2025-02-26
2025-11-01,3.5799999999999983,2025-02-26
2025-12-01,3.549999999999997,2025-02-26
2026-01-01,3.5349999999999966,2025-02-26
2026-02-01,3.5249999999999915,2025-02-26
2026-03-01,3.519999999999996,2025-02-26
2026-04-01,3.5150000000000006,2025-02-26
2026-05-01,3.509999999999991,2025-02-26
2026-06-01,3.509999999999991,2025-02-26
2026-07-01,3.5150000000000006,2025-02-26
