dateExpiry,dateLastTrade,datePreviousSettlement,priceAsk,priceBid,priceChangeFiveDay,priceChangeFiveDayPercent,priceChangeOneDay,priceChangeOneDayPercent,priceContract,priceContractHigh,priceContractLow,priceLastTrade,pricePreviousSettlement,volume,combinedVolume,xid,symbol,date,scrape_date,scrape_time,cash_rate,cash_rate_PreviousSettlement
2025-12-29,2025-12-12,2025-12-16,96.405,96.4,0,0,-0.005,-0.005,96.4,97.19,96.4,96.4,96.405,0,0,895208763,IBZ2025,2025-12-01,2025-12-16,2025-12-16T17:36:01Z,3.594999999999999,3.594999999999999
2026-01-28,2025-12-16,2025-12-16,96.405,96.4,0,0,-0.005,-0.005,96.4,97.105,96.4,96.4,96.405,3009,3009,919010878,IBF2026,2026-01-01,2025-12-16,2025-12-16T17:36:01Z,3.5999999999999943,3.594999999999999
2026-02-25,2025-12-16,2025-12-16,96.325,96.315,-0.014999999999986358,-0.015570664867375678,-0.025,-0.026000000000000002,96.32000000000001,97.065,96.315,96.32000000000001,96.32000000000001,1585,1585,928464846,IBG2026,2026-02-01,2025-12-16,2025-12-16T17:36:01Z,3.6799999999999926,3.6799999999999926
2026-03-29,2025-12-16,2025-12-16,96.32000000000001,96.285,-0.009999999999990905,-0.010382598764461305,-0.03,-0.031,96.305,97.105,96.29,96.305,96.3,521,521,935346173,IBH2026,2026-03-01,2025-12-16,2025-12-16T17:36:01Z,3.694999999999993,3.700000000000003
2026-04-28,2025-12-16,2025-12-16,96.32000000000001,96.26,-0.0049999999999954525,-0.0051923775896936,-0.04,-0.042,96.29,96.925,96.255,96.29,96.295,5,25,941648808,IBJ2026,2026-04-01,2025-12-16,2025-12-16T17:36:01Z,3.7099999999999937,3.7049999999999983
2026-05-27,2025-12-16,2025-12-16,96.235,96.205,0.030000000000015348,0.031181789834752466,-0.03,-0.031,96.24000000000001,97.015,96.24000000000001,96.24000000000001,96.215,10,30,949242588,IBK2026,2026-05-01,2025-12-16,2025-12-16T17:36:01Z,3.759999999999991,3.7849999999999966
2026-06-28,2025-12-09,2025-12-16,96.205,96.175,0,0,-0.01,-0.01,96.25,96.97500000000001,96.25,96.25,96.19,0,0,955528239,IBM2026,2026-06-01,2025-12-16,2025-12-16T17:36:01Z,3.8100000000000023,3.8100000000000023
2026-07-29,2025-12-09,2025-12-16,96.19,96.16,-0.03999999999999204,-0.0416168131925215,-0.04,-0.042,96.075,96.075,96.075,96.075,96.175,0,0,962344067,IBN2026,2026-07-01,2025-12-16,2025-12-16T17:36:01Z,3.825000000000003,3.825000000000003
2026-08-29,2025-12-09,2025-12-16,96.14,96.11,0,0,-0.105,-0.109,96.065,96.15,96.065,96.065,96.125,0,0,969160575,IBQ2026,2026-08-01,2025-12-16,2025-12-16T17:36:01Z,3.875,3.875
2026-09-28,2025-12-16,2025-12-16,96.105,96.09,0.0799999999999983,0.08331163759437468,-0.025,-0.026000000000000002,96.105,96.86500000000001,96.105,96.105,96.10000000000001,100,100,976225343,IBU2026,2026-09-01,2025-12-16,2025-12-16T17:36:01Z,3.894999999999996,3.8999999999999915
2026-10-28,2025-12-16,2025-12-16,96.08500000000001,96.07000000000001,0.015000000000000568,0.015614427731224243,-0.035,-0.036000000000000004,96.08,96.86500000000001,96.08,96.08,96.08,100,100,983956682,IBV2026,2026-10-01,2025-12-16,2025-12-16T17:36:01Z,3.9200000000000017,3.9200000000000017
2026-11-28,2025-12-09,2025-12-16,96.07000000000001,96.04,0,0,-0.055,-0.057,96.025,96.86500000000001,96.025,96.025,96.055,0,0,990482019,IBX2026,2026-11-01,2025-12-16,2025-12-16T17:36:01Z,3.944999999999993,3.944999999999993
2026-12-29,2025-11-04,2025-12-16,96.055,96.025,0.6150000000000091,0.6409922351347221,0.005,0.005,96.56,96.86500000000001,96.56,96.56,96.04,0,0,996839036,IBZ2026,2026-12-01,2025-12-16,2025-12-16T17:36:01Z,3.9599999999999937,3.9599999999999937
2027-01-27,NA,2025-12-16,96.045,96.015,NA,0,NA,NA,NA,NA,NA,NA,96.03,0,0,1004041830,IBF2027,2027-01-01,2025-12-16,2025-12-16T17:36:01Z,NA,3.969999999999999
2027-02-24,NA,2025-12-16,96.035,96.005,NA,0,NA,NA,NA,NA,NA,NA,96.02,0,0,1010033436,IBG2027,2027-02-01,2025-12-16,2025-12-16T17:36:01Z,NA,3.980000000000004
2027-03-29,NA,2025-12-16,96.03,96,NA,0,NA,NA,NA,NA,NA,NA,96.015,0,0,1016946091,IBH2027,2027-03-01,2025-12-16,2025-12-16T17:36:01Z,NA,3.9849999999999994
2027-04-28,NA,2025-12-16,96.03,96,NA,0,NA,NA,NA,NA,NA,NA,96.015,0,0,1026315950,IBJ2027,2027-04-01,2025-12-16,2025-12-16T17:36:01Z,NA,3.9849999999999994
2027-05-29,NA,2025-12-16,96.025,95.995,NA,0,NA,NA,NA,NA,NA,NA,96.01,0,0,1033478754,IBK2027,2027-05-01,2025-12-16,2025-12-16T17:36:01Z,NA,3.989999999999995
